Stock A,Stock B,t-score,p-value,1% CV,5% CV,10% CV,Hurst Exponent,Half-life,Times Crossing the Mean,Dummy Same Label,Dummy Same Sector
PKG,IPGP,-3.7069988970591927,0.017949196402912333,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2417892261425867,564.7367946310421,16,0,0
PNR,IPGP,-4.018406721501129,0.006759003989085119,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.26013590984498586,2780.5935598150268,18,0,0
QRVO,IPGP,-3.6256150272438212,0.02276895419261724,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2592930079166178,1296.9752845179255,18,1,1
SWK,IPGP,-3.40475407647955,0.041825175446604926,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2489031358036873,198.1566461705801,18,0,0
UPS,IPGP,-3.65356660916464,0.021000242736592213,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.25584765731537096,535.2679704478521,14,0,0
WMB,IPGP,-3.5537131749109263,0.027921720667717285,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2619621591747068,3515.886392692488,16,0,0
WYNN,IPGP,-5.146131197947316,8.790110894971841e-05,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2066567185045298,120.35507160573557,36,0,0
IQV,LYV,-4.248105286514482,0.003080557911292137,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.22369806505538206,-1823.3138369467486,39,0,0
NEM,IQV,-3.356955089672121,0.04736143268163882,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2302327861494003,-654.6954794654127,17,0,0
IQV,NEE,-3.9919261259810983,0.007373947384901921,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2152973927816688,-1077.3041823082274,19,0,0
PLD,IQV,-3.4483245771102937,0.037259556470675415,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.21173160539055352,-1365.4135492598136,27,0,0
IQV,PEG,-3.937899392225538,0.00878741676615882,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.21625968815935895,-984.0615902672563,27,0,0
IQV,VRSN,-3.505861901410883,0.03187926983240584,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.23103836090906665,-517.936623249234,19,0,0
WMB,IQV,-3.4969861570793648,0.032663495647726935,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2092452167161852,-795.5397346210335,25,0,0
IQV,YUM,-3.388467545800108,0.0436476157833927,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.22758163701207,3448.58542613573,17,0,0
OMC,IRM,-3.9919400411680668,0.0073736114011227075,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.24061483600656525,5363.879152897467,18,0,0
IRM,PXD,-3.6508318104616966,0.021167861729543488,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2416652406360773,1920.4012978632327,20,0,0
PPG,IRM,-3.3580039344777086,0.04723374949823765,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.20326397586676034,13254.804662183655,45,0,0
QCOM,IRM,-3.566305955138356,0.026952975060779705,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.30518870945262,-6576.76130065321,27,0,0
UPS,IRM,-3.7966655077319067,0.013695217711613429,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.28586209423090514,9527.58813565864,40,0,0
WMB,IRM,-3.6219491107204673,0.02301023202599185,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.25238684526243604,143.13986401906368,33,0,0
QCOM,JKHY,-3.6042405283891936,0.0242071383461141,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2711438792751732,-1833.9091319250088,17,0,1
RMD,JKHY,-3.641916558368761,0.021722381400646973,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2558177358430346,388.5663317278817,42,0,0
J,LOW,-3.570906077291096,0.02660635658425869,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2454701800868738,351.8429563001291,45,0,0
J,PAYX,-3.3996811384231234,0.04238589811077376,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2460069892724973,27.10809288306228,43,0,0
J,PEG,-3.659575243568953,0.02063601232224711,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2358024405830975,555.5261438370761,33,0,0
QCOM,J,-4.295611447902288,0.0026010520060538345,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2773986299305164,74.05949536761393,35,0,0
J,ROST,-3.5073623880792657,0.031748286299371146,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.17431039581983507,360.61756053796,13,0,0
SNA,J,-3.355242808747158,0.04757049340911016,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2363306607305603,1191.5045008387758,57,0,1
J,SYY,-3.4515172117061472,0.03694216139531691,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.20716748965123108,59.229706389935004,58,0,0
WST,J,-3.425184129547476,0.03962928892687485,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2363087844703929,2981.8206425071016,31,0,0
WMB,J,-3.525485083792243,0.030202080371939305,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2494679375389195,-1347.2100536808912,25,0,0
J,ZTS,-3.42638990652232,0.03950276351740723,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.22404362366533134,1424.4767857715906,19,0,0
JBHT,LYB,-5.2508954432377095,5.5455280414467725e-05,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.1874539716560321,372.37721380295136,66,0,0
MPC,JBHT,-3.4492374310983966,0.0371685719463488,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2287245369852492,1407.0659932027547,56,0,0
JBHT,MU,-3.619074240893061,0.02320099028418481,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2114917696228589,1447.8937138924905,53,0,0
NUE,JBHT,-4.476581966255594,0.0013377978728417901,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.18985089681827616,2347.7930833549767,18,0,0
JBHT,NVDA,-3.478476641507004,0.0343516810637023,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.21816531222380847,1063.5908827107633,31,0,0
OMC,JBHT,-4.075542810041558,0.005587292855071569,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2500916498573197,1047.693141816413,12,0,0
QRVO,JBHT,-3.495751213696875,0.03277389701548684,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.23729251602524684,471.3704637715426,27,0,0
QCOM,JBHT,-3.384401389470458,0.04411277755697273,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2923701323199325,999.9770723062213,16,0,0
RF,JBHT,-3.663600273980344,0.020395107221144036,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.24096564793587466,-476659.66543466353,18,0,0
JBHT,TXT,-4.199189549063802,0.003658157973320781,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.1980630052704572,2395.947789423033,40,0,1
UPS,JBHT,-3.9216061553595054,0.009259043159923132,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.22554897389084685,90.50084371147064,31,0,1
JBHT,VLO,-3.43068797354594,0.03905450614096197,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2129698080917827,472.6113760625217,45,0,0
WMB,JBHT,-3.4299501535299477,0.03913115082060103,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2430595267647861,12690.245374238584,14,0,0
JNPR,SJM,-3.856016228272084,0.011395192181700615,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.25641020778737017,9257.95962405104,14,0,0
OMC,SJM,-3.7638991430217583,0.01513352403114536,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2519249121462257,1091.2908920276243,54,0,0
WMB,SJM,-3.4241049739233023,0.03974281531181573,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.26019691797164063,5884.139750225329,16,0,0
JNJ,MCD,-3.775568739683352,0.014606691781813709,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.19341542425557534,-577.0873270623965,21,1,0
JNJ,NI,-3.3938317178508446,0.04304021103403942,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2386737413069089,-2575.9760556905608,31,0,0
OMC,JNJ,-3.499633420637665,0.032427898639165856,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.26915710374119706,-2323.990284515855,15,0,0
JNJ,ORCL,-3.8255635779906623,0.012528458903156287,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2276228629704032,-4772.754053357867,33,0,0
PPG,JNJ,-3.9314533888620615,0.008971364170371454,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.202963018653492,289.37688319812736,41,0,0
QCOM,JNJ,-3.9329755705824883,0.008927617411951241,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.27498465435087466,21696.738505665802,35,0,0
JNJ,SLB,-3.364832494382235,0.046409401277513744,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2661313689818836,-614.4695819410314,23,0,0
TRMB,JNJ,-3.338149833199177,0.049699530279177284,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2134333245400157,-5173.296423559228,45,0,0
VNO,JNJ,-3.5627461533591585,0.02722385809060348,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2369246621229168,-1360.5847051982932,15,0,0
JNJ,WMT,-3.793610217516036,0.013824025323857687,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2278069869494237,960.6754522307657,38,0,0
WMB,JNJ,-3.439328254238053,0.038166286096032086,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2419314194101555,-2629.1656205945183,35,0,0
JCI,MDT,-3.4288365241413525,0.039247073335214884,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.23062394655406404,-11399.831974776032,27,0,0
JCI,NRG,-3.6115030050648937,0.02370992539297844,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2711936014575803,405.74530191284754,15,0,0
JCI,PFE,-3.5560283713177436,0.027741410556807157,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2472467525839297,250.05836081219425,15,0,0
QCOM,JCI,-3.3399429222858537,0.049472569376318914,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.28808598139417096,1520.5714889522421,27,0,0
JCI,RL,-3.3944435908502038,0.04297137573771009,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.26259220459340904,29591.209045250118,13,0,0
JCI,RMD,-3.738238702077592,0.016351220327024612,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.21229914133659045,-794.7458229299042,13,0,0
JNPR,K,-3.4468882597471144,0.03740309408858989,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2036391233420122,911.1288891562036,25,0,0
JNPR,KEY,-3.350789282943456,0.04811781813145583,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.20870956215814304,791.6066510208958,52,0,0
JNPR,KIM,-3.8290256637730553,0.01239476678676515,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.22463279096377944,1170.7737593944294,20,0,0
JNPR,LKQ,-3.4341491307715266,0.03869663979711948,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2667949792310915,307.33401663759724,17,0,0
JNPR,MTB,-3.3864071066679298,0.043882814352894615,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2612595181308786,-1930.9166319386661,19,0,0
JNPR,MCK,-4.031205041623993,0.006478744192239966,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.23828778627413824,879.7018433904104,43,0,0
JNPR,TAP,-3.505989819361063,0.03186808548221299,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.21224513601129325,658.7143983728946,17,0,0
NEM,JNPR,-4.345015545932103,0.002176206227637066,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.23367657146540266,189.32354210112203,27,0,0
JNPR,NLSN,-3.847932594701728,0.011686760275162574,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2103156952212253,162.49521028774785,27,0,0
JNPR,NCLH,-3.4751450852597148,0.034663248129430314,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.24654495165843715,3406.8043827753054,28,0,0
JNPR,NUE,-3.3837773458701683,0.04418453050846583,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2370863406455362,2666.6913799128424,50,0,0
JNPR,PRU,-3.420317286269684,0.040143435039517096,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.24784873559667295,-2756.0760720737567,37,0,0
JNPR,DGX,-3.4234401318562195,0.03981289170666465,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2442645807120631,-2800.618539839708,23,0,0
JNPR,REG,-3.767554875444141,0.014966710222451152,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.22151773042681475,1298.2093160726768,30,0,0
JNPR,SLB,-3.3776200516321717,0.04489771265217242,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2726240294257166,602.0731340157333,33,0,0
JNPR,SEE,-3.459392714746358,0.036168939086648914,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2583705324749275,606.6141245396615,45,0,0
JNPR,SPG,-3.428882295027432,0.039242303178964655,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2306052006541412,4425.677936799201,42,0,0
JNPR,SNA,-3.7271657170836168,0.01690273039861568,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.24173020339403065,5834.646336912014,44,0,0
JNPR,LUV,-4.247644598447754,0.003085582407597509,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.26257698797484136,3633.29742256076,33,0,0
JNPR,TMUS,-3.5305018300045186,0.029785574158846542,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.1951358064060025,-873.1963824640146,37,0,0
JNPR,TSN,-3.397750764247048,0.042600906012438995,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2701727277954499,-2420.750413286812,12,0,0
JNPR,USB,-3.8990217275418777,0.00995026851787453,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.25457283214536536,-3168.876986110639,39,0,0
JNPR,UAL,-4.034327195088764,0.006411990167833784,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2351282199016473,-1670.7764136450955,29,0,0
JNPR,VTRS,-3.4848687447669686,0.033760521235840696,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2508690232208361,240.6492779890908,37,0,0
JNPR,WFC,-3.3768476641542833,0.0449878468386017,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.232893518633493,1429.0130291401965,46,0,0
JNPR,WST,-3.3403661420473143,0.0494191248545261,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.254294638812567,-1072.6854882992168,23,0,0
WMB,JNPR,-3.57450856859635,0.026337588173472083,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.23079878799344786,54.69951957356562,59,0,0
JNPR,ZION,-3.34446538450408,0.04890392595257336,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.24150204206311035,-9389.005369370048,13,0,0
K,LUMN,-4.14917241357897,0.0043499840529938475,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.19899747238559345,3443.731856883461,49,0,0
PCAR,K,-3.4783363194350314,0.034364756040318425,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2571518450730147,104.28373034646008,19,0,0
K,PLD,-3.4303238166569625,0.039092318980655086,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2503442717474297,291.80586911249884,21,0,0
PWR,K,-3.3935253376992165,0.04307471307284004,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.23330453260318426,440.20952222902605,35,0,0
QCOM,K,-3.344913689141022,0.048847851867402606,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2478580638021234,81.15513836498256,33,0,0
WMB,K,-3.7536980937104674,0.01560769893256134,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.22025076096075444,856.1698710760871,31,0,0
NUE,KEY,-4.63540327900918,0.0007273491465937308,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2222009671443403,6800.179624378737,64,0,0
OMC,KEY,-3.4441506126800694,0.037677967479092495,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.19724668960541897,5053.9976597398545,36,0,0
QRVO,KEY,-3.600893828921361,0.024439276373080028,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.22316579634417133,2562.257189625761,40,0,0
LUV,KEY,-3.3632200144551723,0.046602979125702895,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2575554081628477,29878.626032972887,27,0,0
UPS,KEY,-4.141321612786692,0.004468837663614298,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2824492632846791,7666.151804017317,40,0,0
WFC,KEY,-3.337787482092986,0.04974549894122662,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2221000465691412,2991.921749370429,58,0,1
QCOM,KEYS,-3.555805603643881,0.027758716477274226,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2967265859977752,200.8247522254134,17,0,1
UHS,KEYS,-3.364425218011323,0.046458231780936166,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2258518667809552,527.7746138982134,31,0,0
OMC,KMB,-3.40632519072719,0.04165277715402873,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.23214547835947555,3444.009742086117,40,0,0
QCOM,KMB,-3.3493249567610053,0.0482989108122316,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2515036570541888,1167.5571468574267,24,0,0
UPS,KMB,-3.7178423017160687,0.017379686064275292,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2749213591202025,111.37154818855585,24,0,0
WMB,KMB,-3.6601482212958074,0.020601568252878483,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2202684185442493,-16688.522592888246,40,0,0
L,KIM,-3.8915942734686726,0.010187476179596313,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.21463336313223047,-1325.0359543363445,21,0,0
MTB,KIM,-3.6017698028027034,0.024378331208022824,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2615138260031435,-1761.691716944019,23,0,0
MGM,KIM,-3.3565619088796477,0.04740937076490076,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.20795227069904906,1197.6328509049333,20,0,0
MS,KIM,-3.5958856977554623,0.024790241987260854,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2407902350349724,-2602.646861063735,23,0,0
NTRS,KIM,-3.683279207971777,0.019252197470379227,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2458106104969755,-2188.21193694506,13,0,0
NUE,KIM,-3.928824762308431,0.009047362468979364,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2460365733622969,-13112.709274081191,40,0,0
OMC,KIM,-3.3489164128554085,0.048349535499236415,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2061022114659436,-8823.456393191242,33,0,0
PKG,KIM,-3.360441906678341,0.04693805726586961,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2613190476077455,-2645.770583412049,22,0,0
PNC,KIM,-3.4756708256933457,0.034613922733487915,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.26625068272777663,-1526.2577106732053,17,0,0
QRVO,KIM,-3.7733921169015945,0.014703711711521999,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.21795057427321596,4226.590616774627,34,0,0
RJF,KIM,-3.4054061918179133,0.041753546720109,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2595505705874477,-1415.0868817796868,21,0,0
UPS,KIM,-3.566479671929889,0.026939815473733333,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2822773376390727,-33790.470650009636,36,0,0
ZION,KIM,-3.450288922198941,0.03706400115388698,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2608595273556234,-2126.2079022079292,21,0,0
MGM,KMI,-3.5961715650637696,0.02477009237953593,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.21727979940238087,1030.6085500384027,26,0,0
KMI,NWSA,-3.357830112850148,0.047254890324925455,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2365766701515581,734.7203285272573,24,0,0
KMI,NWS,-3.3486707155399267,0.04838000213802678,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.23049368073085305,615.4675271928368,28,0,0
NUE,KMI,-3.411803732032181,0.04105625074236452,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2421340355264449,6310.160361033282,54,0,0
OMC,KMI,-3.9682484332919215,0.007966053876166859,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.20057378909521756,5717.575710676151,50,0,0
PNR,KMI,-3.8278955011852505,0.012438269346318014,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.21608847457752195,1585.4214648990235,18,0,0
QRVO,KMI,-3.3792964791719986,0.044702596601425684,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2221736384395473,2568.533248533232,34,0,0
QCOM,KMI,-3.404375003332903,0.041866860163305375,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.29225441523948464,-5056.148609023217,19,0,0
KMI,TPR,-3.7447369742370498,0.01603497567302951,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2423743387766001,879.3842251964331,12,0,0
UPS,KMI,-3.4474489108350865,0.03734701047690053,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2806623798255059,8116.881796801165,32,0,0
KLAC,LMT,-3.489592194841216,0.033329237464951034,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2466167393636755,-1773.2736142293124,19,0,0
L,KLAC,-3.5091381762404046,0.03159386186023636,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2438614892676385,119877.89172202295,33,0,0
KLAC,MAR,-3.4435047958833547,0.03774305766194989,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2307305594833553,244.0755187679682,25,0,0
KLAC,FB,-3.345187603336408,0.04881361668504596,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.21908611026443284,2445.9151822102554,39,0,0
NCLH,KLAC,-3.4665758171951078,0.035475636611921296,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.23245760244770786,4617.060796746349,37,0,0
OMC,KLAC,-3.355225443363735,0.04757261753216685,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.25503836796821144,548.0765010870796,23,0,0
PPG,KLAC,-3.9014080786085885,0.009875111531610732,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.20724060520676826,65.921226951346,71,0,0
QCOM,KLAC,-3.859179954706632,0.011282854534955207,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2833066749319695,1427.2327779934617,29,0,1
KLAC,RTX,-3.5129828203291646,0.031261714405196414,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2126343765489132,379.00434008289767,31,0,0
KLAC,TER,-3.510186217721333,0.03150302305968836,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.22835894566515266,-48460.64678200477,61,0,1
KLAC,WBA,-3.545409834744192,0.028576670657011274,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2564804801359288,-2879.32747909068,15,0,0
KLAC,WAT,-3.3758552465481557,0.04510387791201968,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.23537545348175945,24446.707764490708,41,0,0
WMB,KLAC,-3.5479405041218053,0.028375678675699137,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.23269710032098426,-2651.904390438271,33,0,0
QCOM,KHC,-3.67827735782701,0.019537269643107768,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2821975332043081,1208.3871819222954,21,0,0
QCOM,KR,-3.382163104636444,0.04437058704438017,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.27846413231507106,-1803.491200238638,47,0,0
UPS,KR,-3.3632071599768443,0.04660452498319295,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2832194628187394,-10492.537887704251,20,0,0
WMB,KR,-3.702152992095911,0.018208945688337724,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.24102021949349225,86.14583544737384,41,0,0
LHX,LIN,-3.6578699422595,0.02073882152932533,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2351810683639545,54.4494913399654,45,0,0
MPWR,LHX,-3.656136967655424,0.020843755008373103,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2712902236990606,1034.5315262674155,45,0,0
LHX,MCO,-3.843978912368291,0.011831767086335376,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2480461886196624,67.73048496087408,45,0,0
LHX,PYPL,-3.4476986475768183,0.037322051340833225,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.253408698023093,-4030.2178390999093,29,0,0
LHX,ROP,-3.41515694982902,0.0406946721424837,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2332746542987017,-1086.7954277586957,25,0,1
SPGI,LHX,-3.6486868296027146,0.021300142056760268,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.251255126877957,365.4477514194508,54,0,0
SYK,LHX,-3.586184849651288,0.02548243733122612,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2288995911693524,110.6238189704512,39,0,0
TFX,LHX,-3.5374749251746347,0.02921479229000188,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.25391059688921114,3301.1671707592163,19,0,0
TXN,LHX,-3.469064941963365,0.035238021521300615,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.23572714481359405,-583.2648044887586,15,0,0
TRV,LHX,-3.5050788106591133,0.031947811151083416,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.20409257329321928,284.9367448560438,15,0,0
LH,NVDA,-3.4751262304313864,0.034665018207831674,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.23249570968623195,-65634.18216393978,48,0,0
OMC,LH,-3.800960045055045,0.013515959687339044,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2465733375480877,-2952.8110012032153,13,0,0
QRVO,LH,-4.185258028816237,0.0038399566374369533,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.23130889857107645,-3414.8718815225,33,0,0
QCOM,LH,-3.746131884499905,0.01596779621716206,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2514361814340573,-33362.0826271638,29,0,0
UPS,LH,-3.510304537261357,0.03149278170106904,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.24422432214519174,-2871.5312287737397,21,0,0
LRCX,LMT,-3.3473866581218834,0.04853948392712351,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.24668102424191976,1322.2276605095055,54,0,0
L,LRCX,-3.8514439740308712,0.01155930303289957,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.24430055173869605,-1391.5306916675806,13,0,0
FB,LRCX,-3.9337502478073483,0.008905427120926852,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2198769676562964,47.92383196219706,29,0,0
MCHP,LRCX,-4.224696836353264,0.003345611069328202,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.23691523332660397,-1132.5173743837133,23,1,1
LRCX,NOC,-3.3456317902738277,0.04875814199942489,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.236262615934177,1016.2000504174756,40,0,0
NCLH,LRCX,-3.984539743640652,0.007554253499935805,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.24728465595830976,-1399.146842077587,19,0,0
LRCX,NVR,-4.179955948539725,0.0039112931204675705,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2388555451196327,-1119.8639129221351,19,0,0
OMC,LRCX,-3.6393781114817,0.021882557367174232,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.25969729021422033,-2088.2146399083554,15,0,0
